latitude,longitude,api
3982546.0234044516,-10850711.740426213,42097341210000
3984400.2685912424,-10850157.480681552,42097341220000
3973152.462464449,-10850305.53560431,42097341230000
3974747.126335559,-10850410.732523108,42097341240000
3974752.873030145,-10850403.608075695,42097341270000
3975837.5795329874,-10850210.24612019,42097341280000
3979078.4076364515,-10851484.965609262,42097341320000
3972665.0067913993,-10850962.54323897,42097341330000
3963692.847039984,-10848612.477468833,42097341350000
3963699.9233933208,-10848607.245452764,42097341370000
3963707.400299675,-10848601.679478226,42097341430000
3981841.798807532,-10851488.416513477,42097341440000
3964001.940853844,-10848169.203256493,42097341450000
3964009.017396537,-10848163.303323483,42097341460000
3978575.327062496,-10850125.309348714,42097341520000
3965219.971164056,-10847648.116720092,42097341530000
3975349.7430056036,-10850637.04504789,42097341540000
3975357.093813745,-10850631.590392841,42097341570000
3965450.8532641344,-10849457.281084463,42097341580000
3966616.551200017,-10849402.734533975,42097341590000
3967141.948329374,-10849679.92006605,42097341600000
3979053.5405279077,-10851031.45000377,42097341620000
3979796.7693873947,-10850817.271303484,42097341630000
3972830.4294055672,-10849831.203254038,42097341640000
3977160.7228907943,-10849897.772309532,42097341650000
3972838.981204576,-10849835.322075197,42097341710000
3966609.4730592743,-10849408.300508514,42097341720000
3979046.98952438,-10851037.906534238,42097341730000
3980384.139961589,-10850529.733058766,42097341740000
3979805.593763453,-10850820.054290755,42097341760000
3977620.1627866207,-10850920.57579094,42097341790000
3977628.4507853966,-10850924.6946121,42097341810000
3972601.4038977018,-10851920.447457245,42097341820000
3967149.961688822,-10849677.35971776,42097341830000
3983458.1291815974,-10851219.913901683,42097341860000
3965545.7980235624,-10849721.998833569,42097341880000
3965538.9876139853,-10849728.566683525,42097341890000
3966800.183726638,-10850837.865409281,42097341910000
3966791.235746735,-10850834.748463538,42097341920000
3973445.9078885755,-10851408.600438578,42097341930000
3973444.037083527,-10851417.728636824,42097341940000
3961510.1991616185,-10848534.553825276,42097341950000
3961519.1430513887,-10848536.334937131,42097341960000
3975887.9682084816,-10849887.196957907,42097341990000
3975899.9973678337,-10849880.406468967,42097342000000
3980025.4031310687,-10850685.580345875,42097342010000
3980024.46719421,-10850694.708544122,42097342020000
3966089.441910396,-10849249.447595153,42097342040000
3967520.4520811797,-10849467.96775558,42097342050000
3967512.839145239,-10849461.06594715,42097342100000
3967526.462297313,-10849473.311091138,42097342110000
3972690.661839408,-10851537.619728407,42097342120000
3966080.8951123175,-10849253.121138347,42097342130000
3972680.373089344,-10851552.870498644,42097342140000
3972685.317033031,-10851545.07813429,42097342160000
3961492.8453653967,-10848594.777669795,42097342180000
3961501.388769512,-10848598.451212993,42097342190000
3966072.7489512926,-10849256.794681543,42097342220000
3965508.2740520695,-10849350.637012284,42097342230000
3965499.0599994254,-10849348.85590043,42097342240000
3966062.733187417,-10849260.134266268,42097342270000
3962173.267188208,-10848053.54230556,42097342280000
3962168.4612432034,-10848045.861260695,42097342290000
3962177.672639555,-10848061.557308896,42097342300000
3964678.7717010872,-10847471.34136871,42097342310000
3965323.860861104,-10849818.624151578,42097342320000
3965323.860861104,-10849818.624151578,42097342330000
3972451.0833268748,-10849158.499571174,42097342340000
3972442.799050165,-10849159.724085571,42097342350000
3975995.028168143,-10850738.345784511,42097342360000
3972459.2339920294,-10849157.275056776,42097342370000
3976031.7843137365,-10850754.264471697,42097342380000
3979431.232236105,-10850913.451343529,42097342390000
3978588.9632911026,-10851067.183560314,42097342400000
3964819.7775562913,-10848692.182224242,42097342440000
3978583.4820600143,-10851074.641966198,42097342460000
3964825.6528376173,-10848675.48430062,42097342470000
3965830.904067429,-10848629.954628889,42097342480000
3964822.581667462,-10848683.72194294,42097342490000
3979424.8147160243,-10850919.907873996,42097342500000
3964288.878108092,-10848262.60030927,42097342510000
3977892.3330895053,-10850893.525154678,42097342520000
3977893.402533635,-10850128.648933437,42097342530000
3977884.5796225406,-10850888.515777592,42097342540000
3963819.554475689,-10847142.948870871,42097342550000
3963179.7562166937,-10846370.391604766,42097342560000
3978863.9640137698,-10850402.049602825,42097342570000
3977887.9216335234,-10850121.301847044,42097342580000
3972140.6942506116,-10849806.935605044,42097342600000
3980148.2789307977,-10850672.444645962,42097342610000
3980155.900215099,-10850667.323949385,42097342630000
3963602.590536124,-10847492.603391452,42097342640000
3963594.5796379,-10847487.705333859,42097342650000
3963715.8118251045,-10848069.794951217,42097342660000
3964299.0258567045,-10848243.11939838,42097342670000
3963708.6019457914,-10848063.561059732,42097342680000
3980096.9356732797,-10850928.034196824,42097342690000
3980089.4481340176,-10850933.377532383,42097342700000
3962203.8383851936,-10845794.981156854,42097342710000
3979522.2811875655,-10851055.717652764,42097342720000
3979528.832461466,-10851049.261122297,42097342760000
3973180.6574882623,-10851681.667149493,42097342790000
3962692.054005982,-10847127.586781142,42097342800000
3973176.2478354396,-10851666.305059765,42097342810000
3973170.1010494716,-10851683.559580838,42097342820000
3961235.3447896247,-10845221.017862326,42097342830000
3962727.69976093,-10847159.201516526,42097342840000
3962722.8935853103,-10847189.591737514,42097342850000
3963007.262416554,-10847055.89702907,42097342860000
3963000.9875358394,-10847061.908281572,42097342870000
3961855.1446412816,-10846690.212501815,42097342900000
3961846.2004914633,-10846688.431389961,42097342910000
3971946.688618659,-10850377.670634342,42097342920000
3971939.3399846284,-10850382.902650408,42097342930000
3969755.666972097,-10849039.94431348,42097342940000
3961350.1447522943,-10846078.845858378,42097342950000
3961341.2009933144,-10846077.287385508,42097342960000
3969749.7891810215,-10849033.821741486,42097342970000
3962685.7792964606,-10847134.154631097,42097342980000
3960860.650985762,-10846375.06702338,42097342990000
3965024.21239804,-10851557.54591726,42097343010000
3965029.286594286,-10851551.97994272,42097343030000
3964821.3799054464,-10851776.622675141,42097343070000
3965013.7969495743,-10851567.119393468,42097343080000
3970746.5183267826,-10850659.642904522,42097343090000
3977399.730942833,-10850481.754358234,42097343100000
3970752.9310166514,-10850653.075054564,42097343140000
3969754.9990411424,-10849033.487783013,42097343150000
3978618.775886344,-10850696.04437801,42097343170000
3978110.635430663,-10850644.392134283,42097343200000
3979671.490717383,-10850774.30198004,42097343210000
3979864.0219997866,-10850816.269428069,42097343230000
3979866.0275509204,-10850807.586507786,42097343240000
3978107.6944040842,-10850635.820533492,42097343250000
3959983.6987210023,-10844449.239832655,42097343260000
3975198.718348782,-10850313.661927136,42097343270000
3975193.9069763143,-10850321.342972,42097343300000
3974451.5095388494,-10850505.02013181,42097343310000
3974494.8091744157,-10850530.400975712,42097343320000
3971538.512494185,-10849146.922344131,42097343330000
3972131.608514567,-10849804.041298283,42097343340000
3971385.400069715,-10849559.917654974,42097343350000
3972124.393376334,-10849802.03754745,42097343360000
3971380.7238932727,-10849567.821338821,42097343370000
3974441.0855767997,-10850489.992000552,42097343380000
3962415.035501317,-10847372.600980377,42097343390000
3962406.224419307,-10847373.268897323,42097343400000
3961840.593714513,-10848016.361595634,42097343430000
3961825.50882812,-10848006.231521973,42097343440000
3961832.1835541823,-10848012.465413457,42097343450000
3961508.3302900065,-10851601.18315765,42097343460000
3961508.3302900065,-10851601.18315765,42097343470000
3961517.80814203,-10851587.2682213,42097343480000
3960805.655981253,-10846355.252154017,42097343490000
3960797.913987063,-10846350.02013795,42097343500000
3976828.151703436,-10851028.333058028,42097343510000
3976837.107473786,-10851030.11416988,42097343520000
3976846.0632510968,-10851032.006601224,42097343530000
3961219.993718263,-10846493.510961583,42097343540000
3961219.0593058825,-10846484.494082829,42097343550000
3971386.3353052316,-10851337.13332549,42097343570000
3971377.383768405,-10851337.912561925,42097343580000
3971385.533674781,-10851353.942568598,42097343630000
3959438.6069752537,-10848116.994415313,42097343640000
3959439.274309865,-10848126.233933048,42097343650000
3959822.197262931,-10847728.266753461,42097343660000
3959828.8708322137,-10847722.032861978,42097343670000
3961708.3012667075,-10848610.807676472,42097343700000
3961393.7957350095,-10848824.541098794,42097343710000
3961386.4538150663,-10848829.439156389,42097343730000
3966487.1421048157,-10850969.890325362,42097343750000
3966481.933719584,-10850962.209280496,42097343760000
3961703.495515071,-10848618.488721335,42097343770000
3966696.681397895,-10850799.79414343,42097343780000
3966688.1341502913,-10850796.454558706,42097343790000
3958517.3215414975,-10843593.081628963,42097343800000
3952678.6148020253,-10839125.385185467,42097343810000
3960444.590908882,-10845330.333602283,42097343820000
3959977.1585354796,-10844442.78330219,42097343880000
3959977.1585354796,-10844442.78330219,42097343890000
3960437.7835056786,-10845324.0997108,42097343900000
3959854.4973740513,-10844576.923288595,42097343910000
3959848.2242049123,-10844568.685646277,42097343920000
3956166.327690104,-10843608.555038184,42097343940000
3955409.2754025757,-10843525.955976017,42097343950000
3955824.086955433,-10843544.435011487,42097343980000
3955402.871223705,-10843489.220544053,42097343990000
3956172.5988623477,-10843615.456846613,42097344000000
3955845.5684347562,-10843584.398708683,42097344020000
3954960.591195474,-10843487.439432202,42097344030000
3954936.5764741884,-10843454.154904455,42097344040000
3959289.391923129,-10845275.11913485,42097344050000
3959379.881680205,-10844516.810763566,42097344070000
3959274.3103658045,-10845308.73762107,42097344080000
3959374.809964171,-10844508.68444074,42097344100000
3959280.1828282666,-10845308.292343106,42097344110000
3960608.1032689307,-10849579.955163317,42097344120000
3960398.407428552,-10850007.644646944,42097344130000
3960601.162289086,-10849574.389188778,42097344150000
3960593.687392374,-10849568.489255765,42097344160000
3960398.540906553,-10850028.01611376,42097344170000
3953457.63251201,-10841898.465020617,42097344180000
3954539.540305471,-10842937.966425646,42097344190000
3954530.7352222586,-10842935.85135532,42097344200000
3954431.2115656626,-10843153.369640332,42097344260000
3954435.080431765,-10843161.71860214,42097344270000
3953777.658575195,-10842820.74700184,42097344280000
3953768.453867043,-10842821.080960313,42097344290000
3965352.036762678,-10851285.035803799,42097344300000
3965340.419202514,-10851294.164002044,42097344310000
3965494.6532811937,-10851832.7276985,42097344380000
3953444.559522049,-10841858.835281895,42097344390000
3965497.3240193157,-10851843.080411145,42097344400000
3965505.336237383,-10851847.755829757,42097344410000
3971005.56711472,-10851856.43875004,42097344430000
3971012.247150094,-10851862.672641525,42097344440000
3971014.518363001,-10851864.676392358,42097344510000
3961639.4190175678,-10851738.328770308,42097344520000
3961643.6907730144,-10851746.343773644,42097344530000
3961648.0960224736,-10851754.247457491,42097344580000
3961635.147263699,-10851730.313766971,42097344590000
3960513.199078711,-10849769.198297666,42097344600000
3960507.726427649,-10849776.656703549,42097344610000
3960502.5207375847,-10849784.00378994,42097344640000
3971522.0788643486,-10852012.619995622,42097344650000
3971535.8403576575,-10851993.250404224,42097344660000
3971515.799353438,-10852019.41048456,42097344710000
3973630.718197677,-10850479.7506074,42097344720000
3973622.8339663665,-10850474.518591331,42097344730000
3974847.8943722877,-10850497.339086944,42097344790000
3974794.169129012,-10850464.49983716,42097344800000
3974789.224280898,-10850457.26407026,42097344810000
3968502.2957799556,-10848453.73587496,42097344820000
3968328.6538946005,-10850029.57458663,42097344830000
3968331.7259975644,-10850020.891666349,42097344840000
3968328.25318558,-10850003.859784257,42097344860000
3968337.603066378,-10850003.525825785,42097344870000
3969126.493148722,-10848492.029779794,42097344880000
3957451.5887615616,-10843751.823222836,42097344890000
3957444.115900718,-10843748.149679638,42097344930000
3969499.985828106,-10849784.449067904,42097345040000
3969505.596325325,-10849778.660454383,42097345050000
3969511.8747421163,-10849772.983160352,42097345070000
3969517.7524119937,-10849767.528505303,42097345080000
3956194.4812772362,-10843511.707081193,42097345090000
3956187.542946083,-10843507.699579526,42097345100000
3969657.214366547,-10851224.255361823,42097345120000
3969655.077005864,-10851229.26473891,42097345130000
3969646.7947369637,-10851246.407940492,42097345320000
3969650.4015307515,-10851239.283493081,42097345330000
3957329.2212730804,-10843669.55811914,42097345340000
3958621.4179120115,-10844146.450817697,42097345350000
3958619.14913497,-10844138.658453342,42097345430000
3958623.2863169666,-10844154.465821035,42097345440000
